,date_only,sentiment_score,daily_return
0,2020-06-04,0.0,-1.684789652263885
1,2020-06-05,-0.4110333333333333,1.8559972200560937
2,2020-06-08,0.5423,0.5714659730573945
3,2020-06-09,0.0,0.6601653941779251
4,2020-06-10,0.29583333333333334,0.665455318979502
